station,time,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,year,month,day,hour,minute,time_hour
EPGD,2015-03-05 09:00:00,-2,-0.999999999999998,93.08,280,4.629999996,NA,0,NA,9.99402624,2015,3,5,9,0,2015-03-05 09:00:00
EPGD,2015-03-05 10:00:00,-3,-0.999999999999998,86.69,280,4.115555552,NA,0,NA,9.99402624,2015,3,5,10,0,2015-03-05 10:00:00
EPGD,2015-03-05 11:00:00,-4,-0.999999999999998,80.79,280,4.629999996,NA,0,NA,9.99402624,2015,3,5,11,0,2015-03-05 11:00:00
EPGD,2015-03-05 12:00:00,-4,0,75.16,290,5.658888884,NA,0,NA,9.99402624,2015,3,5,12,0,2015-03-05 12:00:00
EPGD,2015-03-05 13:00:00,-4,0,75.16,310,6.687777772,NA,0,NA,9.99402624,2015,3,5,13,0,2015-03-05 13:00:00
EPGD,2015-03-05 14:00:00,-4,1,69.88,320,5.658888884,NA,0,NA,9.99402624,2015,3,5,14,0,2015-03-05 14:00:00
EPGD,2015-03-05 15:00:00,-4,1,69.88,300,6.173333328,NA,0,NA,9.99402624,2015,3,5,15,0,2015-03-05 15:00:00
EPGD,2015-03-05 16:00:00,-4,1,69.88,330,5.658888884,NA,0,NA,9.99402624,2015,3,5,16,0,2015-03-05 16:00:00
EPGD,2015-03-05 17:00:00,-2,1,80.51,310,5.14444444,NA,0,NA,9.99402624,2015,3,5,17,0,2015-03-05 17:00:00
EPGD,2015-03-05 18:00:00,-2,0,86.59,310,3.601111108,NA,0,NA,9.99402624,2015,3,5,18,0,2015-03-05 18:00:00
EPGD,2015-03-05 19:00:00,-2,1,80.51,310,4.115555552,NA,0,NA,9.99402624,2015,3,5,19,0,2015-03-05 19:00:00
EPGD,2015-03-05 20:00:00,-0.999999999999998,2,80.36,300,4.629999996,NA,0,NA,9.99402624,2015,3,5,20,0,2015-03-05 20:00:00
EPGD,2015-03-05 21:00:00,0,2,86.39,300,2.057777776,NA,0,NA,9.99402624,2015,3,5,21,0,2015-03-05 21:00:00
EPGD,2015-03-05 22:00:00,0,2,86.39,270,1.543333332,NA,0,NA,9.99402624,2015,3,5,22,0,2015-03-05 22:00:00
EPGD,2015-03-05 23:00:00,1,2,92.92,NA,1.028888888,NA,0,NA,9.99402624,2015,3,5,23,0,2015-03-05 23:00:00
EPGD,2015-03-06 00:00:00,2,3,92.86,270,1.543333332,NA,0,NA,9.99402624,2015,3,6,0,0,2015-03-06 00:00:00
EPGD,2015-03-06 01:00:00,2,3,92.86,NA,0.514444444,NA,0,NA,9.99402624,2015,3,6,1,0,2015-03-06 01:00:00
EPGD,2015-03-06 02:00:00,2,3,92.86,NA,1.028888888,NA,0,NA,9.99402624,2015,3,6,2,0,2015-03-06 02:00:00
EPGD,2015-03-06 03:00:00,2,2,100,240,1.543333332,NA,0,NA,8.99623296,2015,3,6,3,0,2015-03-06 03:00:00
EPGD,2015-03-06 04:00:00,2,3,92.86,NA,1.028888888,NA,0,NA,7.99843968,2015,3,6,4,0,2015-03-06 04:00:00
EPGD,2015-03-06 05:00:00,3,3,100,NA,0.514444444,NA,0,NA,9.99402624,2015,3,6,5,0,2015-03-06 05:00:00
EPGD,2015-03-06 06:00:00,2,2,100,NA,1.028888888,NA,0,NA,9.99402624,2015,3,6,6,0,2015-03-06 06:00:00
EPGD,2015-03-06 07:00:00,1,2,92.92,260,2.57222222,NA,0,NA,9.99402624,2015,3,6,7,0,2015-03-06 07:00:00
EPGD,2015-03-06 08:00:00,-0.999999999999998,1,86.49,250,3.601111108,NA,0,NA,9.99402624,2015,3,6,8,0,2015-03-06 08:00:00
EPGD,2015-03-06 09:00:00,-0.999999999999998,1,86.49,220,3.086666664,NA,0,NA,9.99402624,2015,3,6,9,0,2015-03-06 09:00:00
EPGD,2015-03-06 10:00:00,-2,0,86.59,240,4.629999996,NA,0,NA,9.99402624,2015,3,6,10,0,2015-03-06 10:00:00
EPGD,2015-03-06 11:00:00,-2,0,86.59,230,3.086666664,NA,0,NA,9.99402624,2015,3,6,11,0,2015-03-06 11:00:00
EPGD,2015-03-06 12:00:00,-3,-0.999999999999998,86.69,240,3.601111108,NA,0,NA,9.99402624,2015,3,6,12,0,2015-03-06 12:00:00
EPGD,2015-03-06 13:00:00,-4,-0.999999999999998,80.79,230,5.14444444,NA,0,NA,9.99402624,2015,3,6,13,0,2015-03-06 13:00:00
EPGD,2015-03-06 14:00:00,-4,-2,86.79,240,4.115555552,NA,0,NA,9.99402624,2015,3,6,14,0,2015-03-06 14:00:00
EPGD,2015-03-06 15:00:00,-4,-2,86.79,240,3.086666664,NA,0,NA,7.99843968,2015,3,6,15,0,2015-03-06 15:00:00
EPGD,2015-03-06 16:00:00,-4,-3,93.19,240,3.601111108,NA,0,NA,7.99843968,2015,3,6,16,0,2015-03-06 16:00:00
EPGD,2015-03-06 17:00:00,-4,-3,93.19,240,3.601111108,NA,0,NA,7.99843968,2015,3,6,17,0,2015-03-06 17:00:00
EPGD,2015-03-06 18:00:00,-4,-3,93.19,240,4.629999996,NA,0,NA,6.00285312,2015,3,6,18,0,2015-03-06 18:00:00
EPGD,2015-03-06 19:00:00,-4,-3,93.19,260,4.115555552,NA,0,NA,4.00726656,2015,3,6,19,0,2015-03-06 19:00:00
EPGD,2015-03-06 20:00:00,-4,-4,100,260,4.115555552,NA,0,NA,6.00285312,2015,3,6,20,0,2015-03-06 20:00:00
EPGD,2015-03-06 21:00:00,-4,-4,100,270,4.115555552,NA,0,NA,6.00285312,2015,3,6,21,0,2015-03-06 21:00:00
EPGD,2015-03-06 22:00:00,-4,-4,100,270,4.115555552,NA,0,NA,9.99402624,2015,3,6,22,0,2015-03-06 22:00:00
EPGD,2015-03-06 23:00:00,-5,-4,93.24,270,4.115555552,NA,0,NA,9.99402624,2015,3,6,23,0,2015-03-06 23:00:00
EPGD,2015-03-07 00:00:00,-5,-4,93.24,270,2.57222222,NA,0,NA,9.99402624,2015,3,7,0,0,2015-03-07 00:00:00
EPGD,2015-03-07 01:00:00,-5,-4,93.24,270,2.57222222,NA,0,NA,7.99843968,2015,3,7,1,0,2015-03-07 01:00:00
EPGD,2015-03-07 02:00:00,-5,-4,93.24,290,3.601111108,NA,0,NA,7.99843968,2015,3,7,2,0,2015-03-07 02:00:00
EPGD,2015-03-07 03:00:00,-5,-4,93.24,280,3.086666664,NA,0,NA,7.99843968,2015,3,7,3,0,2015-03-07 03:00:00
EPGD,2015-03-07 04:00:00,-5,-4,93.24,280,3.601111108,NA,0,NA,7.99843968,2015,3,7,4,0,2015-03-07 04:00:00
EPGD,2015-03-07 05:00:00,-5,-4,93.24,270,3.601111108,NA,0,NA,7.99843968,2015,3,7,5,0,2015-03-07 05:00:00
EPGD,2015-03-07 06:00:00,-5,-4,93.24,250,2.57222222,NA,0,NA,9.99402624,2015,3,7,6,0,2015-03-07 06:00:00
EPGD,2015-03-07 07:00:00,-5,-5,100,250,3.086666664,NA,0,NA,4.00726656,2015,3,7,7,0,2015-03-07 07:00:00
EPGD,2015-03-07 08:00:00,-6,-5,93.3,260,3.086666664,NA,0,NA,9.99402624,2015,3,7,8,0,2015-03-07 08:00:00
EPGD,2015-03-07 09:00:00,-6,-5,93.3,230,3.086666664,NA,0,NA,9.99402624,2015,3,7,9,0,2015-03-07 09:00:00
EPGD,2015-03-07 10:00:00,-7,-4,81.2,220,4.115555552,NA,0,NA,9.99402624,2015,3,7,10,0,2015-03-07 10:00:00
EPGD,2015-03-07 11:00:00,-7,-4,81.2,230,4.629999996,NA,0,NA,9.99402624,2015,3,7,11,0,2015-03-07 11:00:00
EPGD,2015-03-07 12:00:00,-7,-3,75.68,240,5.14444444,NA,0,NA,9.99402624,2015,3,7,12,0,2015-03-07 12:00:00
EPGD,2015-03-07 13:00:00,-8,-2,65.83,240,5.658888884,NA,0,NA,9.99402624,2015,3,7,13,0,2015-03-07 13:00:00
EPGD,2015-03-07 14:00:00,-7,-2,70.48,240,4.629999996,NA,0,NA,9.99402624,2015,3,7,14,0,2015-03-07 14:00:00
EPGD,2015-03-07 15:00:00,-8,-2,65.83,230,3.601111108,NA,0,NA,9.99402624,2015,3,7,15,0,2015-03-07 15:00:00
EPGD,2015-03-07 16:00:00,-8,-2,65.83,240,3.601111108,NA,0,NA,9.99402624,2015,3,7,16,0,2015-03-07 16:00:00
EPGD,2015-03-07 17:00:00,-8,-2,65.83,240,3.601111108,NA,0,NA,9.99402624,2015,3,7,17,0,2015-03-07 17:00:00
EPGD,2015-03-07 18:00:00,-8,-0.999999999999998,61.28,240,4.629999996,NA,0,NA,9.99402624,2015,3,7,18,0,2015-03-07 18:00:00
EPGD,2015-03-07 19:00:00,-8,-0.999999999999998,61.28,240,5.14444444,NA,0,NA,9.99402624,2015,3,7,19,0,2015-03-07 19:00:00
EPGD,2015-03-07 20:00:00,-8,-2,65.83,240,4.629999996,NA,0,NA,9.99402624,2015,3,7,20,0,2015-03-07 20:00:00
EPGD,2015-03-07 21:00:00,-8,-0.999999999999998,61.28,240,5.658888884,NA,0,NA,9.99402624,2015,3,7,21,0,2015-03-07 21:00:00
EPGD,2015-03-07 22:00:00,-8,-0.999999999999998,61.28,240,5.14444444,NA,0,NA,9.99402624,2015,3,7,22,0,2015-03-07 22:00:00
EPGD,2015-03-07 23:00:00,-8,-0.999999999999998,61.28,240,4.115555552,NA,0,NA,9.99402624,2015,3,7,23,0,2015-03-07 23:00:00
EPGD,2015-03-08 00:00:00,-8,-0.999999999999998,61.28,240,3.601111108,NA,0,NA,9.99402624,2015,3,8,0,0,2015-03-08 00:00:00
EPGD,2015-03-08 01:00:00,-8,-0.999999999999998,61.28,240,4.115555552,NA,0,NA,9.99402624,2015,3,8,1,0,2015-03-08 01:00:00
EPGD,2015-03-08 02:00:00,-8,-0.999999999999998,61.28,250,3.601111108,NA,0,NA,9.99402624,2015,3,8,2,0,2015-03-08 02:00:00
EPGD,2015-03-08 03:00:00,-8,-0.999999999999998,61.28,230,3.601111108,NA,0,NA,9.99402624,2015,3,8,3,0,2015-03-08 03:00:00
EPGD,2015-03-08 04:00:00,-7,-0.999999999999998,65.61,220,3.601111108,NA,0,NA,9.99402624,2015,3,8,4,0,2015-03-08 04:00:00
EPGD,2015-03-08 05:00:00,-7,-0.999999999999998,65.61,230,3.086666664,NA,0,NA,9.99402624,2015,3,8,5,0,2015-03-08 05:00:00
EPGD,2015-03-08 06:00:00,-6,-0.999999999999998,70.28,240,3.601111108,NA,0,NA,9.99402624,2015,3,8,6,0,2015-03-08 06:00:00
EPGD,2015-03-08 07:00:00,-7,-0.999999999999998,65.61,240,4.115555552,NA,0,NA,9.99402624,2015,3,8,7,0,2015-03-08 07:00:00
EPGD,2015-03-08 08:00:00,-8,-2,65.83,240,3.601111108,NA,0,NA,9.99402624,2015,3,8,8,0,2015-03-08 08:00:00
EPGD,2015-03-08 09:00:00,-11,-2,53.81,240,4.115555552,NA,0,NA,9.99402624,2015,3,8,9,0,2015-03-08 09:00:00
EPGD,2015-03-08 10:00:00,-13,-0.999999999999998,43.9,230,5.658888884,NA,0,NA,9.99402624,2015,3,8,10,0,2015-03-08 10:00:00
EPGD,2015-03-08 11:00:00,-15,1,33.35,250,6.173333328,NA,0,NA,9.99402624,2015,3,8,11,0,2015-03-08 11:00:00
EPGD,2015-03-08 12:00:00,-16,1,31.28,250,5.14444444,10.28888888,0,NA,9.99402624,2015,3,8,12,0,2015-03-08 12:00:00
EPGD,2015-03-08 13:00:00,-17,1,29.35,250,6.173333328,11.317777768,0,NA,9.99402624,2015,3,8,13,0,2015-03-08 13:00:00
EPGD,2015-03-08 14:00:00,-17,1,29.35,240,4.629999996,NA,0,NA,9.99402624,2015,3,8,14,0,2015-03-08 14:00:00
EPGD,2015-03-08 15:00:00,-16,0,33.64,230,4.629999996,NA,0,NA,9.99402624,2015,3,8,15,0,2015-03-08 15:00:00
EPGD,2015-03-08 16:00:00,-15,0,35.87,220,4.629999996,NA,0,NA,9.99402624,2015,3,8,16,0,2015-03-08 16:00:00
EPGD,2015-03-08 17:00:00,-13,-2,47.16,220,4.115555552,NA,0,NA,9.99402624,2015,3,8,17,0,2015-03-08 17:00:00
EPGD,2015-03-08 18:00:00,-12,-2,50.36,230,3.601111108,NA,0,NA,9.99402624,2015,3,8,18,0,2015-03-08 18:00:00
EPGD,2015-03-08 19:00:00,-11,-2,53.81,250,4.115555552,NA,0,NA,9.99402624,2015,3,8,19,0,2015-03-08 19:00:00
EPGD,2015-03-08 20:00:00,-11,-2,53.81,240,4.115555552,NA,0,NA,9.99402624,2015,3,8,20,0,2015-03-08 20:00:00
EPGD,2015-03-08 21:00:00,-10,-2,57.52,240,3.601111108,NA,0,NA,9.99402624,2015,3,8,21,0,2015-03-08 21:00:00
EPGD,2015-03-08 22:00:00,-10,-2,57.52,240,4.115555552,NA,0,NA,9.99402624,2015,3,8,22,0,2015-03-08 22:00:00
EPGD,2015-03-08 23:00:00,-10,-2,57.52,260,3.086666664,NA,0,NA,9.99402624,2015,3,8,23,0,2015-03-08 23:00:00
EPGD,2015-03-09 00:00:00,-10,-2,57.52,230,2.057777776,NA,0,NA,9.99402624,2015,3,9,0,0,2015-03-09 00:00:00
EPGD,2015-03-09 01:00:00,-10,-2,57.52,260,3.086666664,NA,0,NA,9.99402624,2015,3,9,1,0,2015-03-09 01:00:00
EPGD,2015-03-09 02:00:00,-9,-2,61.52,260,2.057777776,NA,0,NA,9.99402624,2015,3,9,2,0,2015-03-09 02:00:00
EPGD,2015-03-09 03:00:00,-9,-2,61.52,260,3.086666664,NA,0,NA,9.99402624,2015,3,9,3,0,2015-03-09 03:00:00
EPGD,2015-03-09 04:00:00,-9,-2,61.52,NA,1.028888888,NA,0,NA,9.99402624,2015,3,9,4,0,2015-03-09 04:00:00
EPGD,2015-03-09 05:00:00,-9,-2,61.52,260,3.086666664,NA,0,NA,9.99402624,2015,3,9,5,0,2015-03-09 05:00:00
EPGD,2015-03-09 06:00:00,-8,-2,65.83,270,2.57222222,NA,0,NA,9.99402624,2015,3,9,6,0,2015-03-09 06:00:00
EPGD,2015-03-09 07:00:00,-8,-2,65.83,270,2.057777776,NA,0,NA,9.99402624,2015,3,9,7,0,2015-03-09 07:00:00
EPGD,2015-03-09 08:00:00,-9,-3,66.05,290,3.601111108,NA,0,NA,9.99402624,2015,3,9,8,0,2015-03-09 08:00:00
EPGD,2015-03-09 09:00:00,-9,-4,70.88,280,2.057777776,NA,0,NA,9.99402624,2015,3,9,9,0,2015-03-09 09:00:00
EPGD,2015-03-09 10:00:00,-9,-5,76.01,310,4.629999996,NA,0,NA,9.99402624,2015,3,9,10,0,2015-03-09 10:00:00
EPGD,2015-03-09 11:00:00,-8,-5,81.34,290,5.14444444,NA,0,NA,9.99402624,2015,3,9,11,0,2015-03-09 11:00:00
EPGD,2015-03-09 12:00:00,-8,-5,81.34,290,5.658888884,NA,0,NA,9.99402624,2015,3,9,12,0,2015-03-09 12:00:00
EPGD,2015-03-09 13:00:00,-8,-5,81.34,300,4.115555552,NA,0,NA,9.99402624,2015,3,9,13,0,2015-03-09 13:00:00
EPGD,2015-03-09 14:00:00,-8,-4,75.84,290,3.601111108,NA,0,NA,9.99402624,2015,3,9,14,0,2015-03-09 14:00:00
EPGD,2015-03-09 15:00:00,-8,-3,70.68,300,3.601111108,NA,0,NA,9.99402624,2015,3,9,15,0,2015-03-09 15:00:00
EPGD,2015-03-09 16:00:00,-8,-3,70.68,280,3.086666664,NA,0,NA,9.99402624,2015,3,9,16,0,2015-03-09 16:00:00
EPGD,2015-03-09 17:00:00,-7,-3,75.68,290,3.601111108,NA,0,NA,9.99402624,2015,3,9,17,0,2015-03-09 17:00:00
EPGD,2015-03-09 18:00:00,-6,-2,75.5,NA,0.514444444,NA,0,NA,9.99402624,2015,3,9,18,0,2015-03-09 18:00:00
EPGD,2015-03-09 19:00:00,-4,-2,86.79,NA,0.514444444,NA,0,NA,9.99402624,2015,3,9,19,0,2015-03-09 19:00:00
EPGD,2015-03-09 20:00:00,-3,-2,93.14,NA,0.514444444,NA,0,NA,9.99402624,2015,3,9,20,0,2015-03-09 20:00:00
EPGD,2015-03-09 21:00:00,-3,-2,93.14,190,1.543333332,NA,0,NA,9.99402624,2015,3,9,21,0,2015-03-09 21:00:00
EPGD,2015-03-09 22:00:00,-2,-0.999999999999998,93.08,0,0,NA,0,NA,9.99402624,2015,3,9,22,0,2015-03-09 22:00:00
EPGD,2015-03-09 23:00:00,-0.999999999999998,-0.999999999999998,100,NA,1.028888888,NA,0,NA,6.00285312,2015,3,9,23,0,2015-03-09 23:00:00
EPGD,2015-03-10 00:00:00,-0.999999999999998,-0.999999999999998,100,210,1.028888888,NA,0,NA,6.00285312,2015,3,10,0,0,2015-03-10 00:00:00
EPGD,2015-03-10 01:00:00,0,1,92.97,300,1.543333332,NA,0,NA,7.99843968,2015,3,10,1,0,2015-03-10 01:00:00
EPGD,2015-03-10 02:00:00,-0.999999999999998,0,93.03,160,1.543333332,NA,0,NA,9.99402624,2015,3,10,2,0,2015-03-10 02:00:00
EPGD,2015-03-10 03:00:00,-2,-2,100,NA,0.514444444,NA,0,NA,9.99402624,2015,3,10,3,0,2015-03-10 03:00:00
EPGD,2015-03-10 04:00:00,-4,-4,100,220,2.057777776,NA,0,NA,6.00285312,2015,3,10,4,0,2015-03-10 04:00:00
EPGD,2015-03-10 05:00:00,-3,-3,100,270,1.543333332,NA,0,NA,4.00726656,2015,3,10,5,0,2015-03-10 05:00:00
EPGD,2015-03-10 06:00:00,-3,-3,100,240,2.57222222,NA,0,NA,4.00726656,2015,3,10,6,0,2015-03-10 06:00:00
EPGD,2015-03-10 07:00:00,-4,-4,100,240,2.057777776,NA,0,NA,2.4944832,2015,3,10,7,0,2015-03-10 07:00:00
EPGD,2015-03-10 08:00:00,-4,-4,100,260,3.086666664,NA,0,NA,4.00726656,2015,3,10,8,0,2015-03-10 08:00:00
EPGD,2015-03-10 09:00:00,-7,-4,81.2,260,2.57222222,NA,0,NA,7.99843968,2015,3,10,9,0,2015-03-10 09:00:00
EPGD,2015-03-10 10:00:00,-9,-4,70.88,250,3.086666664,NA,0,NA,9.99402624,2015,3,10,10,0,2015-03-10 10:00:00
EPGD,2015-03-10 11:00:00,-11,-5,66.48,220,3.086666664,NA,0,NA,9.99402624,2015,3,10,11,0,2015-03-10 11:00:00
EPGD,2015-03-10 12:00:00,-12,-5,62.23,230,4.629999996,NA,0,NA,9.99402624,2015,3,10,12,0,2015-03-10 12:00:00
EPGD,2015-03-10 13:00:00,-11,-5,66.48,220,4.115555552,NA,0,NA,9.99402624,2015,3,10,13,0,2015-03-10 13:00:00
EPGD,2015-03-10 14:00:00,-11,-6,71.26,240,3.086666664,NA,0,NA,9.99402624,2015,3,10,14,0,2015-03-10 14:00:00
EPGD,2015-03-10 15:00:00,-11,-6,71.26,250,2.057777776,NA,0,NA,9.99402624,2015,3,10,15,0,2015-03-10 15:00:00
EPGD,2015-03-10 16:00:00,-11,-6,71.26,320,5.14444444,NA,0,NA,9.99402624,2015,3,10,16,0,2015-03-10 16:00:00
EPGD,2015-03-10 17:00:00,-9,-6,81.47,300,4.629999996,NA,0,NA,7.99843968,2015,3,10,17,0,2015-03-10 17:00:00
EPGD,2015-03-10 18:00:00,-8,-6,87.19,280,4.629999996,NA,0,NA,6.00285312,2015,3,10,18,0,2015-03-10 18:00:00
EPGD,2015-03-10 19:00:00,-6,-4,86.99,290,5.14444444,NA,0,NA,7.0006464,2015,3,10,19,0,2015-03-10 19:00:00
EPGD,2015-03-10 20:00:00,-5,-3,86.89,280,5.658888884,NA,0,NA,9.99402624,2015,3,10,20,0,2015-03-10 20:00:00
EPGD,2015-03-10 21:00:00,-6,-3,81.07,280,4.629999996,NA,0,NA,9.99402624,2015,3,10,21,0,2015-03-10 21:00:00
EPGD,2015-03-10 22:00:00,-5,-3,86.89,280,4.115555552,NA,0,NA,9.99402624,2015,3,10,22,0,2015-03-10 22:00:00
EPGD,2015-03-10 23:00:00,-5,-3,86.89,290,4.115555552,NA,0,NA,9.99402624,2015,3,10,23,0,2015-03-10 23:00:00
EPGD,2015-03-11 00:00:00,-4,-3,93.19,280,4.115555552,NA,0,NA,9.99402624,2015,3,11,0,0,2015-03-11 00:00:00
EPGD,2015-03-11 01:00:00,-4,-3,93.19,270,3.086666664,NA,0,NA,9.99402624,2015,3,11,1,0,2015-03-11 01:00:00
EPGD,2015-03-11 02:00:00,-3,-2,93.14,280,2.57222222,NA,0,NA,9.99402624,2015,3,11,2,0,2015-03-11 02:00:00
EPGD,2015-03-11 03:00:00,-2,-2,100,280,3.086666664,NA,0,NA,9.99402624,2015,3,11,3,0,2015-03-11 03:00:00
EPGD,2015-03-11 04:00:00,-2,-0.999999999999998,93.08,270,2.57222222,NA,0,NA,9.99402624,2015,3,11,4,0,2015-03-11 04:00:00
EPGD,2015-03-11 05:00:00,-0.999999999999998,-0.999999999999998,100,240,2.057777776,NA,0,NA,9.99402624,2015,3,11,5,0,2015-03-11 05:00:00
EPGD,2015-03-11 06:00:00,-0.999999999999998,-0.999999999999998,100,260,2.057777776,NA,0,NA,9.99402624,2015,3,11,6,0,2015-03-11 06:00:00
EPGD,2015-03-11 07:00:00,-3,-2,93.14,270,2.57222222,NA,0,NA,9.99402624,2015,3,11,7,0,2015-03-11 07:00:00
EPGD,2015-03-11 08:00:00,-3,-2,93.14,270,3.086666664,NA,0,NA,9.99402624,2015,3,11,8,0,2015-03-11 08:00:00
EPGD,2015-03-11 09:00:00,-4,-2,86.79,270,3.086666664,NA,0,NA,9.99402624,2015,3,11,9,0,2015-03-11 09:00:00
EPGD,2015-03-11 10:00:00,-4,-2,86.79,270,2.057777776,NA,0,NA,9.99402624,2015,3,11,10,0,2015-03-11 10:00:00
EPGD,2015-03-11 11:00:00,-4,-2,86.79,290,1.543333332,NA,0,NA,9.99402624,2015,3,11,11,0,2015-03-11 11:00:00
EPGD,2015-03-11 12:00:00,-5,-2,80.93,310,2.057777776,NA,0,NA,9.99402624,2015,3,11,12,0,2015-03-11 12:00:00
EPGD,2015-03-11 13:00:00,-5,0,70.08,300,2.057777776,NA,0,NA,9.99402624,2015,3,11,13,0,2015-03-11 13:00:00
EPGD,2015-03-11 14:00:00,-5,-0.999999999999998,75.33,310,3.086666664,NA,0,NA,9.99402624,2015,3,11,14,0,2015-03-11 14:00:00
EPGD,2015-03-11 15:00:00,-6,-0.999999999999998,70.28,330,2.057777776,NA,0,NA,9.99402624,2015,3,11,15,0,2015-03-11 15:00:00
EPGD,2015-03-11 16:00:00,-5,-2,80.93,80,3.086666664,NA,0,NA,9.99402624,2015,3,11,16,0,2015-03-11 16:00:00
EPGD,2015-03-11 17:00:00,-4,-3,93.19,NA,2.057777776,NA,0,NA,9.99402624,2015,3,11,17,0,2015-03-11 17:00:00
EPGD,2015-03-11 18:00:00,-4,-2,86.79,350,3.086666664,NA,0,NA,9.99402624,2015,3,11,18,0,2015-03-11 18:00:00
EPGD,2015-03-11 19:00:00,-4,-2,86.79,330,2.057777776,NA,0,NA,9.99402624,2015,3,11,19,0,2015-03-11 19:00:00
EPGD,2015-03-11 20:00:00,-4,-2,86.79,350,2.57222222,NA,0,NA,9.99402624,2015,3,11,20,0,2015-03-11 20:00:00
EPGD,2015-03-11 21:00:00,-3,-2,93.14,360,3.086666664,NA,0,NA,9.99402624,2015,3,11,21,0,2015-03-11 21:00:00
EPGD,2015-03-11 22:00:00,-3,-2,93.14,350,3.601111108,NA,0,NA,9.99402624,2015,3,11,22,0,2015-03-11 22:00:00
EPGD,2015-03-11 23:00:00,-2,-2,100,350,3.601111108,NA,0,NA,9.99402624,2015,3,11,23,0,2015-03-11 23:00:00
EPGD,2015-03-12 00:00:00,-3,-2,93.14,350,3.601111108,NA,0,NA,9.99402624,2015,3,12,0,0,2015-03-12 00:00:00
EPGD,2015-03-12 01:00:00,-2,-2,100,10,2.057777776,NA,0,NA,6.00285312,2015,3,12,1,0,2015-03-12 01:00:00
EPGD,2015-03-12 02:00:00,-2,-0.999999999999998,93.08,10,2.57222222,NA,0,NA,6.00285312,2015,3,12,2,0,2015-03-12 02:00:00
EPGD,2015-03-12 03:00:00,-2,-2,100,340,3.086666664,NA,0,NA,5.00505984,2015,3,12,3,0,2015-03-12 03:00:00
EPGD,2015-03-12 04:00:00,-2,-2,100,330,4.115555552,NA,0,NA,6.00285312,2015,3,12,4,0,2015-03-12 04:00:00
EPGD,2015-03-12 05:00:00,-2,-2,100,340,3.086666664,NA,0,NA,6.00285312,2015,3,12,5,0,2015-03-12 05:00:00
EPGD,2015-03-12 06:00:00,-2,-2,100,350,3.086666664,NA,0,NA,1.49668992,2015,3,12,6,0,2015-03-12 06:00:00
EPGD,2015-03-12 07:00:00,-3,-3,100,10,2.57222222,NA,0,NA,2.4944832,2015,3,12,7,0,2015-03-12 07:00:00
EPGD,2015-03-12 08:00:00,-3,-3,100,30,2.057777776,NA,0,NA,7.99843968,2015,3,12,8,0,2015-03-12 08:00:00
EPGD,2015-03-12 09:00:00,-4,-3,93.19,30,2.57222222,NA,0,NA,9.99402624,2015,3,12,9,0,2015-03-12 09:00:00
EPGD,2015-03-12 10:00:00,-5,-3,86.89,30,3.086666664,NA,0,NA,9.99402624,2015,3,12,10,0,2015-03-12 10:00:00
EPGD,2015-03-12 11:00:00,-5,-2,80.93,40,4.629999996,NA,0,NA,9.99402624,2015,3,12,11,0,2015-03-12 11:00:00
EPGD,2015-03-12 12:00:00,-5,-0.999999999999998,75.33,30,4.115555552,NA,0,NA,9.99402624,2015,3,12,12,0,2015-03-12 12:00:00
EPGD,2015-03-12 13:00:00,-5,-0.999999999999998,75.33,20,4.115555552,NA,0,NA,9.99402624,2015,3,12,13,0,2015-03-12 13:00:00
EPGD,2015-03-12 14:00:00,-3,-0.999999999999998,86.69,10,4.629999996,NA,0,NA,9.99402624,2015,3,12,14,0,2015-03-12 14:00:00
EPGD,2015-03-12 15:00:00,-3,0,80.65,10,3.601111108,NA,0,NA,9.99402624,2015,3,12,15,0,2015-03-12 15:00:00
EPGD,2015-03-12 16:00:00,-2,0,86.59,10,4.115555552,NA,0,NA,9.99402624,2015,3,12,16,0,2015-03-12 16:00:00
EPGD,2015-03-12 17:00:00,-2,0,86.59,10,3.601111108,NA,0,NA,9.99402624,2015,3,12,17,0,2015-03-12 17:00:00
EPGD,2015-03-12 18:00:00,-2,-0.999999999999998,93.08,30,4.115555552,NA,0,NA,9.99402624,2015,3,12,18,0,2015-03-12 18:00:00
EPGD,2015-03-12 19:00:00,-3,-0.999999999999998,86.69,40,3.601111108,NA,0,NA,9.99402624,2015,3,12,19,0,2015-03-12 19:00:00
EPGD,2015-03-12 20:00:00,-3,-0.999999999999998,86.69,40,4.115555552,NA,0,NA,9.99402624,2015,3,12,20,0,2015-03-12 20:00:00
EPGD,2015-03-12 21:00:00,-3,-0.999999999999998,86.69,70,3.086666664,NA,0,NA,9.99402624,2015,3,12,21,0,2015-03-12 21:00:00
EPGD,2015-03-12 22:00:00,-3,0,80.65,50,3.086666664,NA,0,NA,9.99402624,2015,3,12,22,0,2015-03-12 22:00:00
EPGD,2015-03-12 23:00:00,-3,-0.999999999999998,86.69,70,4.629999996,NA,0,NA,9.99402624,2015,3,12,23,0,2015-03-12 23:00:00
EPGD,2015-03-13 00:00:00,-3,0,80.65,80,5.14444444,NA,0,NA,9.99402624,2015,3,13,0,0,2015-03-13 00:00:00
EPGD,2015-03-13 01:00:00,-2,0,86.59,70,4.629999996,NA,0,NA,9.99402624,2015,3,13,1,0,2015-03-13 01:00:00
EPGD,2015-03-13 02:00:00,-2,0,86.59,70,3.601111108,NA,0,NA,9.99402624,2015,3,13,2,0,2015-03-13 02:00:00
